訂單號	組別	員工號	訂單工段序號	工段序號	越文名稱	其它名稱	IE秒數	數量	生產日期
BTH1-225	BL23	51336	001-5579	5579	VS3C  ñaùy TT + baget giaû 		27	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	51187	002-6895	6895	LD  theâu + goït decoup phoái TT 		23	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	B7063	003-6896	6896	VS5C phoái TT *1 canh soïc 		36	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	50537	005-6902	6902	ñính ñaùp tuùi TT 		32	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	B3016	006-6903	6903	may lai 2 kim 1/4		112	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	98014	007-6904	6904	ui baget 		14	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	51187	008-6905	6905	LD TT canh soc  + goït 		32	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	51026	009-6080	6080	VS5c dap tui lot TT*2		43	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	51026	010-6081	6081	VS5C bao tui *2		41	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	9C007	011-6082	6082	"may mieng tui TT + LD , bam "		72	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	9C007	012-6083	6083	"mi 1/16"" mieng tui "		23	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	50537	014-6085	6085	luoc tui vao lung TT 		23	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	51336	015-5580	5580	raùp 1 kim ñaùy TT 		36	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	51149	016-5581	5581	"mí 2 kim 1/4"" ñaùy TT "		55	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	51149	017-5582	5582	may hinh J 2 kim + mí chæ trang trí 		36	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	51149	018-5583	5583	"mí 2 kim 1/4"" ñuoâi baget "		16	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	B4047	019-5584	5584	"may gaáp 3/8"" mieäng tuùi trong *2"		32	220	2011/12/27 上午 12:00:00
BTH1-225	BL23	B7067	020-5585	5585	may bao tuùi trong 		28	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	B6044	021-5586	5586	VS3C bao tuùi trong 		18.5	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	B7067	022-5587	5587	may nhaùm mieäng tuùi treân + LD khuy 		27	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	51187	023-5588	5588	loän bao tuùi trong 		14	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	B6044	024-5589	5589	gaén tuùi nhoû vaøo thaân + LD 32		18	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	B4047	025-5607	5607	noái löng chính 		30	220	2011/12/27 上午 12:00:00
BTH1-225	BL23	50537	026-5608	5608	uõi gaáp löng chính + LD 		37	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	B7057	027-6908	6908	uõi noái löng 		16	130	2011/12/27 上午 12:00:00
BTH1-225	BL23	50537	028-6907	6907	thaùo chæ löng 		9	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	51187	029-6906	6906	LD lung chính+ loùt 		27	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	B5017	030-5613	5613	VS4C söôøn + ñaùy loùt 		41	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	51187	031-5614	5614	uõi phaø  hôi thun lai 		8	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	51187	032-5615	5615	uûi phaø hôi thun löng 		7	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	51187	033-5616	5616	LD thun lai + caét 		14	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	51187	034-5617	5617	LD thun löng + caét 		16	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	B5017	035-5618	5618	may daây thun vaøo lai 		51	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	B5017	036-5619	5619	VS4C lai loùt 		37	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	98006	037-5620	5620	"may mí 1/4"" lai loùt "		46	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	98014	038-5621	5621	uõi gaâp lai + LD		50	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	B4019	039-6724	6724	VS5C söôøn ngoaøi canh soïc 		85	130	2011/12/27 上午 12:00:00
BTH1-225	BL23	B8006	040-5812	5812	"mí 2 kim 1/4"" söôøn ngoaøi *2"		63	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	B8006	041-6114	6114	"mí 2 kim 1/4"" ñaùy sau "		42	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	B7010	042-6725	6725	VS5C ñaùy sau canh soïc 		50	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	B7010	043-5630	5630	VS5C söôøn trong *2		42	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	50696	044-5631	5631	tra löng +  may daây 		100	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	98006	045-5632	5632	ñính coá ñònh thun vaøo löng 		63	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	B7057	046-5633	5633	may nhaõn chính +  size vaøo löng 		23	130	2011/12/27 上午 12:00:00
BTH1-225	BL23	83046	047-5634	5634	chaïy kansai löng 		196	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	B6044	048-5635	5635	löôïc nhaõn TP + nhaõn giaët + maõ vaïch 		14	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	B5013	049-5636	5636	Vs4C ñuùp loùt löng 		81	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	B6044	050-5637	5637	gaén nhaõn TP + nhaõn giaët + nhaõn maõ vaïch 		14	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	50537	051-5638	5638	uõi tuùi nhoû trong + uõi gaáp tuùi 		23	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	51187	052-5640	5640	caét daây trang trí löng 		4.8	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	98014	053-5642	5642	uõi keo baget 		11.5	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	B5017	054-5644	5644	may noái thun lai *2		16	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	98006	055-5645	5645	may noái thun löng *2		16	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	52122	056-5646	5646	"mí 2 kim 1/4"" söôøn trong *2"		42	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	98014	057-6915	6915	ui day TT 		9	120	2011/12/27 上午 12:00:00
BTH1-225	BL23	B4019	059-6916	6916	xen phoi TT 		18	130	2011/12/27 上午 12:00:00
ABK1-166	BL25	B5003	001-4899	4899	"may mieäng tuùi + mí 1/16"" , LD baám "			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B9008	002-4759	4759	löôïc tuùi vaøo löng + söôøn + ñính tuùi 			400	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5029	003-4723	4723	"mí 2 kim 1/4"" mieäng tuùi tröôùc "			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	51752	004-5356	5356	VS5C bao loùt tuùi *2			340	2011/12/28 上午 12:00:00
ABK1-166	BL25	51752	005-5626	5626	VS5C söôøn ngoaøi 			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5024	006-5630	5630	VS5C söôøn trong *2			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5024	007-5628	5628	VS raùp ñaùy sau 			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5015	008-5633	5633	may nhaõn chính +  size vaøo löng 			340	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5030	009-5636	5636	Vs4C ñuùp loùt löng 			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5035	010-5645	5645	may noái thun löng *2			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B9067	011-5617	5617	LD thun löng + caét 			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B9067	012-5615	5615	uûi phaø hôi thun löng 			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5023	013-5621	5621	uõi gaâp lai + LD			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B8017	014-5625	5625	"mí 3/4"" lai *2"			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	BC007	015-4774	4774	uûi tuùi TP *2			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B9067	016-5770	5770	ld do cat day luong lung 			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B6039	017-5771	5771	luong day lung 			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5051	018-5769	5769	"mi 2 kim 1/4"" day truoc + day sau "			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B6039	019-5772	5772	khao 2 dau day luong 			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5002	020-6086	6086	dinh 4 diem thun			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5051	021-6088	6088	dinh co dinh mieng tui 			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5023	022-6089	6089	ui keo mieng tui 			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5006	023-6091	6091	Tra lung thun + LD khuy 			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5030	024-5775	5775	LD dap tui TT + bao tui + got *2			340	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5005	025-5095	5095	LD ta2 lai trong  *2			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5035	026-6111	6111	ñính ñaàu chæ VS taø 			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5005	027-6384	6384	mí 2 kim 1/4 bao tuùi TT *2			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B7085	028-6385	6385	ñính bo thun 			188	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5035	029-6387	6387	coá ñònh daây vaøo neïp 			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5023	030-6388	6388	uõi 1 ñoaïn söôøn 			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5036	031-6390	6390	"ñuùp taø lai TP 1"" + LD "			100	2011/12/28 上午 12:00:00
ABK1-166	BL25	B9060	031-6390	6390	"ñuùp taø lai TP 1"" + LD "			130	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5028	031-6390	6390	"ñuùp taø lai TP 1"" + LD "			120	2011/12/28 上午 12:00:00
ABK1-166	BL25	B9067	032-6391	6391	LD + ño caét daây luoàng  lai 			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5036	033-6392	6392	luoàng daây lai 			100	2011/12/28 上午 12:00:00
ABK1-166	BL25	B9060	033-6392	6392	luoàng daây lai 			130	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5028	033-6392	6392	luoàng daây lai 			120	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5023	034-6393	6393	uõi keo laøm khuy lai 			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5023	035-6394	6394	ui keo lam khuy löng 			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B9067	037-6396	6396	LD bo thun löng 			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B7085	038-6397	6397	may löôïc gaâp bo thun löng 2 laàn 			188	2011/12/28 上午 12:00:00
ABK1-166	BL25	B6039	039-6398	6398	khoùa 2 ñaàu daây luoàng lai 			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5002	040-6399	6399	LD tuùi tra löng 			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5006	041-6400	6400	goït bo thun 			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B9060	042-6401	6401	LD tui thaân 			130	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5028	042-6401	6401	LD tui thaân 			120	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5036	042-6401	6401	LD tui thaân 			100	2011/12/28 上午 12:00:00
ABK1-166	BL25	B9008	043-6402	6402	may noái bo thun + goït 			360	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5015	045-6447	6447	mi hoan chinh lung thun + dinh nhan			350	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5036	046-6448	6448	dinh ta lai 			100	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5028	046-6448	6448	dinh ta lai 			120	2011/12/28 上午 12:00:00
ABK1-166	BL25	B9060	046-6448	6448	dinh ta lai 			130	2011/12/28 上午 12:00:00
ABK1-166	BL25	B5024	047-6389	6389	VS3C neïp taø lai 			350	2011/12/28 上午 12:00:00
BCC1-238	BL19	A7005	001-6822	6822	LD TT 		50.5	259	2011/12/28 上午 12:00:00
BCC1-238	BL19	A5032	002-6823	6823	rap decoup TT 		51	319	2011/12/28 上午 12:00:00
BCC1-238	BL19	A8040	003-6824	6824	uûi decoup TT *2		28	109	2011/12/28 上午 12:00:00
BCC1-238	BL19	95010	004-6825	6825	moå tuùi + baám khoùa löôõi gaø *2		125	89	2011/12/28 上午 12:00:00
BCC1-238	BL19	B4024	005-6826	6826	quay raäp naép tuùi *2		51	100	2011/12/28 上午 12:00:00
BCC1-238	BL19	B4024	006-6827	6827	goït loän naép tuùi *2		29	100	2011/12/28 上午 12:00:00
BCC1-238	BL19	A6026	007-6828	6828	uõi naép tuùi *2		39	109	2011/12/28 上午 12:00:00
BCC1-238	BL19	95010	008-6829	6829	gaén naép tuùi + LD *2		51	89	2011/12/28 上午 12:00:00
